time	x1	x2	x3	v1	v2	a
25000	-0.0009914420895843182	0.009973630000740497	0.0	-6.652680459083793e-7	-6.925533978789375e-8	-4.429652069309324e-12
25100	-0.001057968894175156	0.009966704466761707	0.0	-6.647953448719521e-7	-7.370846837904614e-8	-4.727010364271399e-12
25200	-0.0011244484286623514	0.009959333619923802	0.0	-6.642929273494677e-7	-7.815842232568516e-8	-5.024175224844372e-12
25300	-0.0011908777213972981	0.009951517777691234	0.0	-6.63760813975789e-7	-8.260500454211789e-8	-5.321133736787316e-12
25400	-0.001257253802794877	0.009943257277237022	0.0	-6.631990266766272e-7	-8.704801806749545e-8	-5.617872991618122e-12
25500	-0.0013235737054625397	0.009934552475430273	0.0	-6.626075886679162e-7	-9.148726607405024e-8	-5.914380087109505e-12
25600	-0.0013898344643293314	0.009925403748822868	0.0	-6.619865244551377e-7	-9.59225518753319e-8	-6.2106421277853396e-12
25700	-0.0014560331167748452	0.009915811493635334	0.0	-6.61335859832596e-7	-1.0035367893444185e-7	-6.506646225417325e-12
25800	-0.0015221667027581049	0.00990577612574189	0.0	-6.606556218826438e-7	-1.0478045087226609e-7	-6.8023794995219345e-12
25900	-0.0015882322649463693	0.009895298080654664	0.0	-6.59945838974858e-7	-1.0920267147570609e-7	-7.097829077857696e-12
26000	-0.001654226848843855	0.009884377813507093	0.0	-6.592065407651657e-7	-1.1362014470590732e-7	-7.39298209692278e-12
26100	-0.0017201475029203716	0.009873015799036503	0.0	-6.584377581949205e-7	-1.1803267470648536e-7	-7.687825702452807e-12
26200	-0.0017859912787398637	0.009861212531565853	0.0	-6.576395234899286e-7	-1.2244006581174923e-7	-7.982347049919048e-12
26300	-0.0018517552310888565	0.009848968524984679	0.0	-6.568118701594259e-7	-1.268421225549217e-7	-8.276533305026772e-12
26400	-0.001917436418104799	0.009836284312729187	0.0	-6.559548329950045e-7	-1.3123864967635626e-7	-8.570371644213967e-12
26500	-0.0019830319014042994	0.009823160447761551	0.0	-6.550684480694895e-7	-1.3562945213175058e-7	-8.86384925515024e-12
26600	-0.0020485387462112485	0.009809597502548376	0.0	-6.541527527357659e-7	-1.400143351003561e-7	-9.156953337235995e-12
26700	-0.002113954021484825	0.009795596069038341	0.0	-6.532077856255557e-7	-1.4439310399318363e-7	-9.449671102101852e-12
26800	-0.0021792748000473805	0.009781156758639022	0.0	-6.522335866481448e-7	-1.4876556446120444e-7	-9.74198977410828e-12
26900	-0.002244498158712195	0.009766280202192902	0.0	-6.512301969890602e-7	-1.5313152240354686e-7	-1.0033896590845449e-11
27000	-0.002309621178411101	0.009750967049952547	0.0	-6.501976591086969e-7	-1.5749078397568793e-7	-1.0325378803633324e-11
27100	-0.002374640944321971	0.009735217971554978	0.0	-6.491360167408947e-7	-1.6184315559763985e-7	-1.0616423678021903e-11
27200	-0.0024395545459960605	0.009719033655995213	0.0	-6.480453148914656e-7	-1.6618844396213106e-7	-1.09070184942917e-11
27300	-0.002504359077485207	0.009702414811599	0.0	-6.469255998366701e-7	-1.7052645604278158e-7	-1.1197150547954378e-11
27400	-0.002569051637468874	0.009685362165994721	0.0	-6.457769191216448e-7	-1.748569991022724e-7	-1.148680715025356e-11
27500	-0.0026336293293810382	0.009667876466084493	0.0	-6.445993215587782e-7	-1.7917988070050856e-7	-1.177597562866584e-11
27600	-0.002698089261536916	0.009649958478014442	0.0	-6.43392857226038e-7	-1.8349490870277575e-7	-1.2064643327401856e-11
27700	-0.0027624285472595198	0.009631608987144165	0.0	-6.421575774652473e-7	-1.8780189128789015e-7	-1.235279760790761e-11
27800	-0.0028266443050060444	0.009612828798015376	0.0	-6.408935348803107e-7	-1.9210063695634108e-7	-1.2640425849365848e-11
27900	-0.0028907336584940756	0.009593618734319742	0.0	-6.396007833353909e-7	-1.963909545384264e-7	-1.2927515449197586e-11
28000	-0.0029546937368276145	0.0095739796388659	0.0	-6.382793779530345e-7	-2.006726532023803e-7	-1.3214053823563747e-11
28100	-0.003018521674622918	0.009553912373545661	0.0	-6.369293751122478e-7	-2.0494554246249303e-7	-1.3500028407866915e-11
28200	-0.0030822146121341426	0.009533417819299412	0.0	-6.355508324465225e-7	-2.0920943218722264e-7	-1.3785426657253112e-11
28300	-0.003145769695378795	0.00951249687608069	0.0	-6.341438088418111e-7	-2.1346413260729807e-7	-1.407023604711374e-11
28400	-0.0032091840762629763	0.00949115046281996	0.0	-6.327083644344524e-7	-2.177094543238137e-7	-1.4354444073587542e-11
28500	-0.0032724549127064215	0.009469379517387579	0.0	-6.312445606090461e-7	-2.2194520831631467e-7	-1.463803825406261e-11
28600	-0.003335579368767326	0.009447184996555948	0.0	-6.297524599962783e-7	-2.2617120595087302e-7	-1.4921006127678472e-11
28700	-0.0033985546147669537	0.009424567875960861	0.0	-6.282321264706954e-7	-2.303872589881542e-7	-1.5203335255828177e-11
28800	-0.0034613778274140234	0.009401529150062045	0.0	-6.266836251484294e-7	-2.3459317959147366e-7	-1.5485013222660406e-11
28900	-0.0035240461899288663	0.009378069832102898	0.0	-6.251070223848712e-7	-2.387887803348434e-7	-1.5766027635581628e-11
29000	-0.0035865568921673533	0.009354190954069414	0.0	-6.235023857722954e-7	-2.4297387421100796e-7	-1.6046366125758176e-11
29100	-0.003648907130744583	0.009329893566648312	0.0	-6.218697841374335e-7	-2.471482746394696e-7	-1.6326016348618427e-11
29200	-0.0037110941091583263	0.009305178739184366	0.0	-6.20209287538998e-7	-2.5131179547450287e-7	-1.6604965984354797e-11
29300	-0.003773115037912226	0.009280047559636915	0.0	-6.185209672651554e-7	-2.554642510131572e-7	-1.6883202738425827e-11
29400	-0.0038349671346387415	0.009254501134535598	0.0	-6.168048958309496e-7	-2.5960545600324844e-7	-1.7160714342058157e-11
29500	-0.0038966476242218366	0.009228540588935272	0.0	-6.150611469756748e-7	-2.637352256513384e-7	-1.7437488552748414e-11
29600	-0.003958153738919404	0.00920216706637014	0.0	-6.132897956601983e-7	-2.6785337563070213e-7	-1.7713513154765077e-11
29700	-0.0040194827184854235	0.009175381728807068	0.0	-6.114909180642332e-7	-2.7195972208928257e-7	-1.7988775959650235e-11
29800	-0.004080631810291847	0.00914818575659814	0.0	-6.096645915835611e-7	-2.760540816576328e-7	-1.8263264806721144e-11
29900	-0.004141598269450203	0.009120580348432376	0.0	-6.078108948272039e-7	-2.801362714568449e-7	-1.8536967563571773e-11
30000	-0.004202379358932923	0.009092566721286692	0.0	-6.059299076145464e-7	-2.8420610910646574e-7	-1.8809872126574225e-11
30100	-0.004262972349694378	0.009064146110376045	0.0	-6.040217109724084e-7	-2.8826341273239885e-7	-1.9081966421379912e-11
30200	-0.004323374520791619	0.009035319769102806	0.0	-6.020863871320663e-7	-2.923080009747926e-7	-1.9353238403420603e-11
30300	-0.004383583159504825	0.009006088969005326	0.0	-6.001240195262253e-7	-2.9633969299591393e-7	-1.9623676058409357e-11
30400	-0.004443595561457447	0.008976454999705735	0.0	-5.981346927859412e-7	-3.0035830848800763e-7	-1.989326740284117e-11
30500	-0.004503409030736041	0.008946419168856934	0.0	-5.961184927374918e-7	-3.0436366768114077e-7	-2.016200048449348e-11
30600	-0.00456302088000979	0.00891598280208882	0.0	-5.940755063991992e-7	-3.0835559135103214e-7	-2.0429863382926452e-11
30700	-0.00462242843064971	0.008885147242953717	0.0	-5.920058219782008e-7	-3.1233390082686594e-7	-2.069684420998291e-11
30800	-0.00468162901284753	0.00885391385287103	0.0	-5.89909528867172e-7	-3.1629841799908994e-7	-2.0962931110288246e-11
30900	-0.0047406199657342475	0.008822284011071121	0.0	-5.877867176409971e-7	-3.2024896532719774e-7	-2.1228112261749785e-11
31000	-0.004799398637498347	0.008790259114538401	0.0	-5.856374800533914e-7	-3.241853658474942e-7	-2.1492375876056123e-11
31100	-0.004857962385503687	0.008757840577953651	0.0	-5.834619090334738e-7	-3.281074431808449e-7	-2.175571019917595e-11
31200	-0.004916308576407034	0.008725029833635567	0.0	-5.812600986822882e-7	-3.32015021540408e-7	-2.2018103511856674e-11
31300	-0.004974434586275263	0.008691828331481527	0.0	-5.790321442692759e-7	-3.359079257393492e-7	-2.2279544130122756e-11
31400	-0.005032337800702191	0.008658237538907591	0.0	-5.767781422286985e-7	-3.3978598119853916e-7	-2.2540020405773555e-11
31500	-0.00509001561492506	0.008624258940787737	0.0	-5.744981901560104e-7	-3.436490139542328e-7	-2.2799520726880894e-11
31600	-0.0051474654339406616	0.008589894039392313	0.0	-5.721923868041818e-7	-3.4749685066573075e-7	-2.3058033518286292e-11
31700	-0.00520468467262108	0.00855514435432574	0.0	-5.69860832079972e-7	-3.5132931862302193e-7	-2.3315547242097656e-11
31800	-0.005261670755829077	0.008520011422463437	0.0	-5.675036270401535e-7	-3.551462457544076e-7	-2.3572050398185693e-11
31900	-0.0053184211185330925	0.008484496797887996	0.0	-5.651208738876855e-7	-3.5894746063410635e-7	-2.3827531524679822e-11
32000	-0.005374933205921861	0.008448602051824586	0.0	-5.627126759678391e-7	-3.6273279248983945e-7	-2.408197919846364e-11
32100	-0.0054312044735186455	0.008412328772575603	0.0	-5.602791377642721e-7	-3.665020712103966e-7	-2.4335382035669944e-11
32200	-0.005487232387295073	0.008375678565454563	0.0	-5.578203648950546e-7	-3.7025512735318154e-7	-2.4587728692175214e-11
32300	-0.005543014423784578	0.008338653052719245	0.0	-5.553364641086452e-7	-3.7399179215173755e-7	-2.483900786409364e-11
32400	-0.005598548070195443	0.008301253873504071	0.0	-5.528275432798182e-7	-3.7771189752325197e-7	-2.5089208288270633e-11
32500	-0.005653830824523425	0.008263482683751745	0.0	-5.502937114055406e-7	-3.8141527607603984e-7	-2.5338318742775734e-11
32600	-0.005708860195663979	0.008225341156144142	0.0	-5.477350786008012e-7	-3.8510176111700634e-7	-2.5586328047394992e-11
32700	-0.005763633703524059	0.008186830980032441	0.0	-5.451517560943889e-7	-3.8877118665908753e-7	-2.5833225064122847e-11
32800	-0.005818148879133498	0.008147953861366533	0.0	-5.425438562246236e-7	-3.924233874286691e-7	-2.607899869765321e-11
32900	-0.00587240326475596	0.008108711522623666	0.0	-5.399114924350365e-7	-3.9605819887298306e-7	-2.6323637895870184e-11
33000	-0.005926394413999464	0.008069105702736367	0.0	-5.372547792700028e-7	-3.996754571674815e-7	-2.656713165033793e-11
33100	-0.005980119891926464	0.00802913815701962	0.0	-5.345738323703237e-7	-4.0327499922318795e-7	-2.6809468996789928e-11
33200	-0.006033577275163496	0.007988810657097301	0.0	-5.318687684687619e-7	-4.06856662694025e-7	-2.705063901561767e-11
33300	-0.006086764152010373	0.007948124990827898	0.0	-5.291397053855261e-7	-4.104202859841189e-7	-2.7290630832358617e-11
33400	-0.006139678122548925	0.007907082962229486	0.0	-5.263867620237077e-7	-4.1396570825507983e-7	-2.752943361818324e-11
33500	-0.006192316798751296	0.007865686391403979	0.0	-5.236100583646695e-7	-4.174927694332583e-7	-2.7767036590381605e-11
33600	-0.006244677804587762	0.007823937114460652	0.0	-5.208097154633846e-7	-4.2100131021697703e-7	-2.8003429012849093e-11
33700	-0.006296758776134101	0.007781836983438955	0.0	-5.179858554437274e-7	-4.244911720837379e-7	-2.8238600196571208e-11
33800	-0.006348557361678474	0.007739387866230581	0.0	-5.151386014937167e-7	-4.2796219729740386e-7	-2.84725395001078e-11
33900	-0.006400071221827845	0.00769659164650084	0.0	-5.12268077860709e-7	-4.3141422891535516e-7	-2.8705236330076355e-11
34000	-0.006451298029613917	0.007653450223609305	0.0	-5.093744098465456e-7	-4.3484711079562006e-7	-2.8936680141634432e-11
34100	-0.006502235470598571	0.007609965512529742	0.0	-5.064577238026495e-7	-4.3826068760397934e-7	-2.916686043896124e-11
34200	-0.006552881242978836	0.0075661394437693446	0.0	-5.035181471250756e-7	-4.416548048210442e-7	-2.939576677573839e-11
34300	-0.006603233057691343	0.00752197396328724	0.0	-5.005558082495126e-7	-4.450293087493076e-7	-2.9623388755629685e-11
34400	-0.006653288638516294	0.007477471032412309	0.0	-4.975708366462367e-7	-4.483840465201684e-7	-2.984971603275996e-11
34500	-0.006703045722180918	0.007432632627760292	0.0	-4.945633628150174e-7	-4.51718866100928e-7	-3.007473831219303e-11
34600	-0.0067525020584624194	0.0073874607411502	0.0	-4.915335182799766e-7	-4.550336163017594e-7	-3.029844535040863e-11
34700	-0.006801655410290417	0.0073419573795200236	0.0	-4.884814355843988e-7	-4.5832814678264807e-7	-3.052082695577832e-11
34800	-0.006850503553848857	0.007296124564841759	0.0	-4.854072482854948e-7	-4.616023080603043e-7	-3.074187298904047e-11
34900	-0.006899044278677407	0.007249964334035728	0.0	-4.823110909491174e-7	-4.648559515150471e-7	-3.096157336377409e-11
35000	-0.006947275387772319	0.007203478738884223	0.0	-4.791930991444302e-7	-4.680889293976586e-7	-3.1179918046871634e-11
35100	-0.006995194697686761	0.007156669845944457	0.0	-4.760534094385291e-7	-4.713010948362096e-7	-3.139689705901083e-11
35200	-0.0070428000386306144	0.007109539736460836	0.0	-4.7289215939101655e-7	-4.744923018428548e-7	-3.161250047512509e-11
35300	-0.007090089254569716	0.00706209050627655	0.0	-4.6970948754852925e-7	-4.776624053205983e-7	-3.182671842487318e-11
35400	-0.007137060203324569	0.00701432426574449	0.0	-4.665055334392185e-7	-4.808112610700288e-7	-3.2039541093107385e-11
35500	-0.00718371075666849	0.006966243139637488	0.0	-4.6328043756718443e-7	-4.839387257960236e-7	-3.225095872034072e-11
35600	-0.007230038800425209	0.006917849267057886	0.0	-4.6003434140686317e-7	-4.870446571144222e-7	-3.2460961603212785e-11
35700	-0.007276042234565895	0.006869144801346443	0.0	-4.567673873973677e-7	-4.901289135586679e-7	-3.266954009495448e-11
35800	-0.007321718973305632	0.006820131909990576	0.0	-4.5347971893678254e-7	-4.931913545864178e-7	-3.28766846058514e-11
35900	-0.0073670669451993106	0.006770812774531934	0.0	-4.5017148037641195e-7	-4.962318405861213e-7	-3.3082385603705935e-11
36000	-0.007412084093236951	0.006721189590473322	0.0	-4.468428170149821e-7	-4.992502328835651e-7	-3.3286633614298196e-11
36100	-0.00745676837493845	0.006671264567184965	0.0	-4.434938750927976e-7	-5.022463937483867e-7	-3.3489419221845407e-11
36200	-0.00750111776244773	0.006621039927810127	0.0	-4.401248017858516e-7	-5.05220186400554e-7	-3.3690733069460035e-11
36300	-0.007545130242626315	0.006570517909170071	0.0	-4.3673574519989094e-7	-5.081714750168118e-7	-3.389056585960664e-11
36400	-0.007588803817146304	0.0065197007616683905	0.0	-4.3332685436443524e-7	-5.111001247370944e-7	-3.408890835455703e-11
36500	-0.007632136502582747	0.006468590749194681	0.0	-4.298982792267508e-7	-5.140060016709044e-7	-3.4285751376844367e-11
36600	-0.0076751263305054225	0.00641719014902759	0.0	-4.2645017064577923e-7	-5.168889729036569e-7	-3.4481085809715424e-11
36700	-0.0077177713475700006	0.006365501251737225	0.0	-4.2298268038602105e-7	-5.197489065029888e-7	-3.467490259758163e-11
36800	-0.007760069615608603	0.006313526361086926	0.0	-4.194959611113742e-7	-5.225856715250339e-7	-3.486719274646847e-11
36900	-0.00780201921171974	0.006261267793934423	0.0	-4.159901663789279e-7	-5.253991380206609e-7	-3.505794732446338e-11
37000	-0.007843618228357633	0.006208727880132357	0.0	-4.124654506327117e-7	-5.281891770416773e-7	-3.524715746216205e-11
37100	-0.007884864773420904	0.006155908962428189	0.0	-4.089219691974004e-7	-5.309556606469969e-7	-3.543481435311314e-11
37200	-0.007925756970340644	0.006102813396363489	0.0	-4.0535987827197424e-7	-5.336984619087698e-7	-3.562090925426148e-11
37300	-0.007966292958167842	0.006049443550172612	0.0	-4.017793349233353e-7	-5.364174549184769e-7	-3.580543348638932e-11
37400	-0.008006470891660176	0.005995801804680764	0.0	-3.981804970798797e-7	-5.391125147929868e-7	-3.5988378434556424e-11
37500	-0.008046288941368164	0.0059418905532014656	0.0	-3.9456352352502594e-7	-5.417835176805752e-7	-3.6169735548537745e-11
37600	-0.008085745293720668	0.005887712201433408	0.0	-3.909285738906999e-7	-5.444303407669068e-7	-3.634949634326017e-11
37700	-0.008124838151109738	0.005833269167356717	0.0	-3.872758086507762e-7	-5.470528622809789e-7	-3.6527652399236814e-11
37800	-0.008163565731974815	0.005778563881128619	0.0	-3.836053891144762e-7	-5.496509615010265e-7	-3.670419536299999e-11
37900	-0.008201926270886263	0.005723598784978517	0.0	-3.79917477419723e-7	-5.522245187603893e-7	-3.687911694753204e-11
38000	-0.008239918018628235	0.005668376333102478	0.0	-3.7621223652645355e-7	-5.547734154533383e-7	-3.705240893269466e-11
38100	-0.00827753924228088	0.005612898991557144	0.0	-3.724898302098879e-7	-5.572975340408643e-7	-3.722406316565602e-11
38200	-0.00831478822530187	0.005557169238153058	0.0	-3.6875042305375627e-7	-5.59796758056426e-7	-3.739407156131625e-11
38300	-0.008351663267607244	0.005501189562347415	0.0	-3.6499418044348317e-7	-5.622709721116579e-7	-3.7562426102730806e-11
38400	-0.008388162685651592	0.005444962465136249	0.0	-3.6122126855932994e-7	-5.647200619020385e-7	-3.7729118841532e-11
38500	-0.008424284812507525	0.005388490458946045	0.0	-3.574318543694951e-7	-5.671439142125163e-7	-3.7894141898348464e-11
38600	-0.008460027997944475	0.005331776067524794	0.0	-3.536261056231728e-7	-5.695424169230964e-7	-3.8057487463222725e-11
38700	-0.008495390608506792	0.005274821825832484	0.0	-3.4980419084357015e-7	-5.719154590143845e-7	-3.821914779602663e-11
38800	-0.008530371027591148	0.005217630279931045	0.0	-3.459662793208827e-7	-5.742629305730893e-7	-3.83791152268746e-11
38900	-0.008564967655523236	0.005160203986873737	0.0	-3.4211254110522917e-7	-5.765847227974836e-7	-3.8537382156535166e-11
39000	-0.00859917890963376	0.005102545514593988	0.0	-3.3824314699954517e-7	-5.788807280028218e-7	-3.869394105683984e-11
39100	-0.008633003224333715	0.005044657441793706	0.0	-3.343582685524361e-7	-5.811508396267157e-7	-3.884878447109035e-11
39200	-0.008666439051188959	0.004986542357831034	0.0	-3.3045807805098977e-7	-5.833949522344659e-7	-3.9001905014463255e-11
39300	-0.008699484858994059	0.004928202862607587	0.0	-3.265427485135485e-7	-5.856129615243518e-7	-3.915329537441267e-11
39400	-0.008732139133845414	0.004869641566455152	0.0	-3.2261245368244143e-7	-5.878047643328755e-7	-3.930294831107056e-11
39500	-0.008764400379213657	0.004810861090021865	0.0	-3.1866736801667693e-7	-5.899702586399637e-7	-3.9450856657644724e-11
39600	-0.008796267116015326	0.004751864064157868	0.0	-3.147076666845955e-7	-5.921093435741238e-7	-3.9597013320814684e-11
39700	-0.008827737882683786	0.004692653129800456	0.0	-3.1073352555648297e-7	-5.942219194175556e-7	-3.9741411281125025e-11
39800	-0.008858811235239435	0.0046332309378587	0.0	-3.0674512119714533e-7	-5.963078876112186e-7	-3.9884043593376484e-11
39900	-0.00888948574735915	0.004573600149097578	0.0	-3.027426308584439e-7	-5.983671507598529e-7	-4.0024903387014564e-11
40000	-0.008919760010444994	0.004513763434021593	0.0	-2.987262324717923e-7	-6.003996126369553e-7	-4.01639838665158e-11
40100	-0.008949632633692174	0.004453723472757897	0.0	-2.946961046406151e-7	-6.024051781897085e-7	-4.030127831177156e-11
40200	-0.008979102244156236	0.004393482954938926	0.0	-2.9065242663276817e-7	-6.043837535438647e-7	-4.043678007846921e-11
40300	-0.009008167486819513	0.0043330445795845395	0.0	-2.865953783729211e-7	-6.063352460085824e-7	-4.0570482598471056e-11
40400	-0.009036827024656805	0.004272411054983681	0.0	-2.8252514043490205e-7	-6.082595640812156e-7	-4.070237938019044e-11
40500	-0.009065079538700295	0.0042115850985755595	0.0	-2.784418940340055e-7	-6.10156617452056e-7	-4.083246400896542e-11
40600	-0.009092923728103695	0.004150569436830354	0.0	-2.7434582101926253e-7	-6.120263170090283e-7	-4.0960730147429727e-11
40700	-0.00912035831020562	0.004089366805129451	0.0	-2.702371038656744e-7	-6.13868574842336e-7	-4.108717153588138e-11
40800	-0.009147382020592188	0.004027979947645217	0.0	-2.6611592566640957e-7	-6.156833042490605e-7	-4.1211781992648116e-11
40900	-0.00917399361315883	0.003966411617220311	0.0	-2.619824701249645e-7	-6.174704197377104e-7	-4.133455541445064e-11
41000	-0.009200191860171326	0.00390466457524654	0.0	-2.578369215472882e-7	-6.192298370327226e-7	-4.145548577676278e-11
41100	-0.009225975552326056	0.0038427415915432677	0.0	-2.5367946483387127e-7	-6.20961473078914e-7	-4.15745671341691e-11
41200	-0.009251343498809442	0.0037806454442353764	0.0	-2.495102854717993e-7	-6.226652460458832e-7	-4.1691793620719616e-11
41300	-0.009276294527356623	0.0037183789196307882	0.0	-2.453295695267711e-7	-6.24341075332363e-7	-4.180715945028158e-11
41400	-0.0093008274843093	0.003655944812097552	0.0	-2.411375036350822e-7	-6.259888815705227e-7	-4.192065891688882e-11
41500	-0.009324941234672809	0.0035933459239404996	0.0	-2.3693427499557345e-7	-6.276085866302188e-7	-4.203228639508758e-11
41600	-0.009348634662172365	0.0035305850652774776	0.0	-2.3272007136154545e-7	-6.292001136231968e-7	-4.214203634028e-11
41700	-0.00937190666930852	0.003467665053915158	0.0	-2.2849508103263902e-7	-6.307633869072402e-7	-4.2249903289064325e-11
41800	-0.009394756177411784	0.003404588715224434	0.0	-2.242594928466818e-7	-6.322983320902689e-7	-4.235588185957222e-11
41900	-0.009417182126696452	0.003341358882015407	0.0	-2.2001349617150149e-7	-6.338048760343859e-7	-4.2459966751803263e-11
42000	-0.009439183476313602	0.0032779783944119683	0.0	-2.157572808967059e-7	-6.352829468598717e-7	-4.256215274795589e-11
42100	-0.009460759204403273	0.003214450099725981	0.0	-2.1149103742543032e-7	-6.367324739491263e-7	-4.2662434712755924e-11
42200	-0.009481908308145817	0.0031507768523310687	0.0	-2.0721495666605217e-7	-6.381533879505591e-7	-4.2760807593781467e-11
42300	-0.009502629803812421	0.003086961513536013	0.0	-2.0292923002387367e-7	-6.395456207824256e-7	-4.285726642178501e-11
42400	-0.00952292272681481	0.00302300695145777	0.0	-1.9863404939277246e-7	-6.409091056366106e-7	-4.2951806311012104e-11
42500	-0.009542786131754086	0.002958916040894109	0.0	-1.9432960714682074e-7	-6.42243776982358e-7	-4.3044422459517126e-11
42600	-0.009562219092468769	0.0028946916631958732	0.0	-1.900160961318732e-7	-6.435495705699476e-7	-4.313511014947543e-11
42700	-0.009581220702081956	0.0028303367061388784	0.0	-1.8569370965712392e-7	-6.448264234343162e-7	-4.322386474749281e-11
42800	-0.009599790073047669	0.0027658540637954467	0.0	-1.8136264148663282e-7	-6.460742738986259e-7	-4.331068170491095e-11
42900	-0.009617926337196332	0.002701246636405584	0.0	-1.770230858308218e-7	-6.472930615777767e-7	-4.339555655811031e-11
43000	-0.009635628645779415	0.002636517330247806	0.0	-1.726752373379409e-7	-6.484827273818644e-7	-4.347848492880899e-11
43100	-0.009652896169513208	0.00257166905750962	0.0	-1.6831929108550505e-7	-6.496432135195837e-7	-4.3559462524358736e-11
43200	-0.009669728098621759	0.0025067047361576615	0.0	-1.6395544257170132e-7	-6.50774463501575e-7	-4.36384851380372e-11
43300	-0.009686123642878929	0.002441627289807504	0.0	-1.5958388770676762e-7	-6.518764221437156e-7	-4.371554864933699e-11
43400	-0.009702082031649606	0.0023764396475931325	0.0	-1.5520482280434252e-7	-6.529490355703553e-7	-4.3790649024250924e-11
43500	-0.00971760251393004	0.002311144744036097	0.0	-1.508184445727871e-7	-6.539922512174947e-7	-4.386378231555423e-11
43600	-0.009732684358387318	0.002245745518914347	0.0	-1.464249501064788e-7	-6.550060178359081e-7	-4.393494466308284e-11
43700	-0.009747326853397966	0.0021802449171307563	0.0	-1.42024536877078e-7	-6.559902854942078e-7	-4.400413229400828e-11
43800	-0.009761529307085674	0.0021146458885813357	0.0	-1.3761740272476709e-7	-6.569450055818529e-7	-4.4071341523108995e-11
43900	-0.00977529104735815	0.0020489513880231503	0.0	-1.332037458494633e-7	-6.578701308120991e-7	-4.413656875303792e-11
44000	-0.009788611421943098	0.0019831643749419403	0.0	-1.2878376480200466e-7	-6.587656152248923e-7	-4.419981047458644e-11
44100	-0.009801489798423298	0.001917287813419451	0.0	-1.2435765847531017e-7	-6.596314141897022e-7	-4.4261063266944894e-11
44200	-0.009813925564270829	0.001851324672000481	0.0	-1.1992562609551427e-7	-6.604674844082998e-7	-4.4320323797958894e-11
44300	-0.00982591812688038	0.0017852779235596511	0.0	-1.1548786721307602e-7	-6.612737839174749e-7	-4.437758882438243e-11
44400	-0.009837466913601689	0.0017191505451679037	0.0	-1.1104458169386335e-7	-6.620502720916947e-7	-4.443285519212676e-11
44500	-0.009848571371771074	0.0016529455179587341	0.0	-1.0659596971021276e-7	-6.627969096457048e-7	-4.448611983650576e-11
44600	-0.009859230968742095	0.0015866658269941636	0.0	-1.0214223173196504e-7	-6.635136586370689e-7	-4.4537379782477324e-11
44700	-0.009869445191915292	0.0015203144611304568	0.0	-9.768356851747694e-8	-6.642004824686506e-7	-4.4586632144881065e-11
44800	-0.00987921354876704	0.0014538944128835917	0.0	-9.322018110460977e-8	-6.648573458910343e-7	-4.463387412867173e-11
44900	-0.0098885355668775	0.0013874086782944884	0.0	-8.875227080169483e-8	-6.654842150048867e-7	-4.46791030291493e-11
45000	-0.00989741079395767	0.0013208602567939998	0.0	-8.428003917847639e-8	-6.660810572632572e-7	-4.472231623218447e-11
45100	-0.009905838797875518	0.001254252151067674	0.0	-7.980368805703231e-8	-6.666478414738189e-7	-4.476351121444068e-11
45200	-0.00991381916668122	0.001187587366920292	0.0	-7.532341950267312e-8	-6.671845378010476e-7	-4.480268554359191e-11
45300	-0.009921351508631488	0.0011208689131401873	0.0	-7.083943581481948e-8	-6.676911177683404e-7	-4.483983687853637e-11
45400	-0.00992843545221297	0.0010540998013633532	0.0	-6.635193951785885e-8	-6.681675542600728e-7	-4.487496296960636e-11
45500	-0.009935070646164756	0.000987283045937346	0.0	-6.186113335198148e-8	-6.686138215235948e-7	-4.490806165877369e-11
45600	-0.009941256759499955	0.0009204216637849865	0.0	-5.736722026399634e-8	-6.690298951711641e-7	-4.493913087985141e-11
45700	-0.009946993481526355	0.0008535186742678701	0.0	-5.2870403398127246e-8	-6.694157521818187e-7	-4.496816865869093e-11
45800	-0.009952280521866167	0.0007865770990496883	0.0	-4.83708860867897e-8	-6.697713709031861e-7	-4.4995173113375415e-11
45900	-0.009957117610474846	0.0007195999619593696	0.0	-4.386887184134885e-8	-6.700967310532311e-7	-4.502014245440852e-11
46000	-0.009961504497658981	0.0006525902888540465	0.0	-3.936456434285892e-8	-6.703918137219402e-7	-4.5043074984899286e-11
46100	-0.009965440954093267	0.0005855511074818524	0.0	-3.485816743278467e-8	-6.706566013729435e-7	-4.5063969100742476e-11
46200	-0.009968926770836545	0.000518485447344558	0.0	-3.034988510370518e-8	-6.708910778450736e-7	-4.50828232907949e-11
46300	-0.009971961759346915	0.0004513963395600507	0.0	-2.5839921490000463e-8	-6.710952283538606e-7	-4.509963613704716e-11
46400	-0.009974545751495915	0.00038428681672466464	0.0	-2.1328480858521356e-8	-6.712690394929647e-7	-4.5114406314791076e-11
46500	-0.009976678599581767	0.00031715991277536816	0.0	-1.6815767599243042e-8	-6.71412499235544e-7	-4.512713259278313e-11
46600	-0.009978360176341692	0.00025001866285181377	0.0	-1.2301986215902751e-8	-6.715255969355593e-7	-4.513781383340291e-11
46700	-0.009979590374963283	0.00018286610315825782	0.0	-7.787341316621988e-9	-6.716083233290138e-7	-4.514644899280763e-11
46800	-0.009980369109094944	0.00011570527082535644	0.0	-3.2720376045137987e-9	-6.716606705351299e-7	-4.515303712108189e-11
46900	-0.009980696312855395	4.853920377184344e-5	0.0	1.2437201317245143e-9	-6.716826320574599e-7	-4.515757736238313e-11
